venue_id,venue_name_clean,venue_address,latitude,longitude,geo_zone,distance_from_tunis_km,day_int,day_text,day_text_fr,day_mean,day_max,traffic_pct,hour,hour_period,visit_window_quality
ven_415578655435645668734a5249525f32736265307834764a496843,Pharmacie Khemiri Lassaad,3 rue 10236 Cité Avicenne 2066 Tunisia,36.7608942,10.1865762,Nord-Est,6.72,3,Thursday,Jeudi,38.0,84.0,0.0,16,Après-midi (14-17h),Trop calme (fermé?)
ven_415578655435645668734a5249525f32736265307834764a496843,Pharmacie Khemiri Lassaad,3 rue 10236 Cité Avicenne 2066 Tunisia,36.7608942,10.1865762,Nord-Est,6.72,3,Thursday,Jeudi,38.0,84.0,0.0,17,Après-midi (14-17h),Trop calme (fermé?)
ven_415578655435645668734a5249525f32736265307834764a496843,Pharmacie Khemiri Lassaad,3 rue 10236 Cité Avicenne 2066 Tunisia,36.7608942,10.1865762,Nord-Est,6.72,3,Thursday,Jeudi,38.0,84.0,0.0,18,Soir (18-20h),Trop calme (fermé?)
ven_415578655435645668734a5249525f32736265307834764a496843,Pharmacie Khemiri Lassaad,3 rue 10236 Cité Avicenne 2066 Tunisia,36.7608942,10.1865762,Nord-Est,6.72,3,Thursday,Jeudi,38.0,84.0,0.0,19,Soir (18-20h),Trop calme (fermé?)
ven_415578655435645668734a5249525f32736265307834764a496843,Pharmacie Khemiri Lassaad,3 rue 10236 Cité Avicenne 2066 Tunisia,36.7608942,10.1865762,Nord-Est,6.72,3,Thursday,Jeudi,38.0,84.0,0.0,20,Soir (18-20h),Trop calme (fermé?)
ven_415578655435645668734a5249525f32736265307834764a496843,Pharmacie Khemiri Lassaad,3 rue 10236 Cité Avicenne 2066 Tunisia,36.7608942,10.1865762,Nord-Est,6.72,3,Thursday,Jeudi,38.0,84.0,0.0,21,Soirée (21-23h),Trop calme (fermé?)
ven_415578655435645668734a5249525f32736265307834764a496843,Pharmacie Khemiri Lassaad,3 rue 10236 Cité Avicenne 2066 Tunisia,36.7608942,10.1865762,Nord-Est,6.72,3,Thursday,Jeudi,38.0,84.0,0.0,22,Soirée (21-23h),Trop calme (fermé?)
ven_415578655435645668734a5249525f32736265307834764a496843,Pharmacie Khemiri Lassaad,3 rue 10236 Cité Avicenne 2066 Tunisia,36.7608942,10.1865762,Nord-Est,6.72,3,Thursday,Jeudi,38.0,84.0,0.0,23,Soirée (21-23h),Trop calme (fermé?)
ven_415578655435645668734a5249525f32736265307834764a496843,Pharmacie Khemiri Lassaad,3 rue 10236 Cité Avicenne 2066 Tunisia,36.7608942,10.1865762,Nord-Est,6.72,4,Friday,Vendredi,48.0,84.0,0.0,0,Nuit (0-7h),Trop calme (fermé?)
ven_415578655435645668734a5249525f32736265307834764a496843,Pharmacie Khemiri Lassaad,3 rue 10236 Cité Avicenne 2066 Tunisia,36.7608942,10.1865762,Nord-Est,6.72,4,Friday,Vendredi,48.0,84.0,0.0,1,Nuit (0-7h),Trop calme (fermé?)
ven_415578655435645668734a5249525f32736265307834764a496843,Pharmacie Khemiri Lassaad,3 rue 10236 Cité Avicenne 2066 Tunisia,36.7608942,10.1865762,Nord-Est,6.72,4,Friday,Vendredi,48.0,84.0,30.0,2,Nuit (0-7h),Optimal
ven_415578655435645668734a5249525f32736265307834764a496843,Pharmacie Khemiri Lassaad,3 rue 10236 Cité Avicenne 2066 Tunisia,36.7608942,10.1865762,Nord-Est,6.72,4,Friday,Vendredi,48.0,84.0,40.0,3,Nuit (0-7h),Optimal
ven_415578655435645668734a5249525f32736265307834764a496843,Pharmacie Khemiri Lassaad,3 rue 10236 Cité Avicenne 2066 Tunisia,36.7608942,10.1865762,Nord-Est,6.72,4,Friday,Vendredi,48.0,84.0,55.0,4,Nuit (0-7h),Chargé
ven_415578655435645668734a5249525f32736265307834764a496843,Pharmacie Khemiri Lassaad,3 rue 10236 Cité Avicenne 2066 Tunisia,36.7608942,10.1865762,Nord-Est,6.72,4,Friday,Vendredi,48.0,84.0,55.0,5,Nuit (0-7h),Chargé
ven_415578655435645668734a5249525f32736265307834764a496843,Pharmacie Khemiri Lassaad,3 rue 10236 Cité Avicenne 2066 Tunisia,36.7608942,10.1865762,Nord-Est,6.72,4,Friday,Vendredi,48.0,84.0,70.0,6,Nuit (0-7h),Chargé
ven_415578655435645668734a5249525f32736265307834764a496843,Pharmacie Khemiri Lassaad,3 rue 10236 Cité Avicenne 2066 Tunisia,36.7608942,10.1865762,Nord-Est,6.72,4,Friday,Vendredi,48.0,84.0,0.0,7,Nuit (0-7h),Trop calme (fermé?)
ven_415578655435645668734a5249525f32736265307834764a496843,Pharmacie Khemiri Lassaad,3 rue 10236 Cité Avicenne 2066 Tunisia,36.7608942,10.1865762,Nord-Est,6.72,4,Friday,Vendredi,48.0,84.0,0.0,8,Matin (8-11h),Trop calme (fermé?)
ven_415578655435645668734a5249525f32736265307834764a496843,Pharmacie Khemiri Lassaad,3 rue 10236 Cité Avicenne 2066 Tunisia,36.7608942,10.1865762,Nord-Est,6.72,4,Friday,Vendredi,48.0,84.0,55.0,9,Matin (8-11h),Chargé
ven_415578655435645668734a5249525f32736265307834764a496843,Pharmacie Khemiri Lassaad,3 rue 10236 Cité Avicenne 2066 Tunisia,36.7608942,10.1865762,Nord-Est,6.72,4,Friday,Vendredi,48.0,84.0,70.0,10,Matin (8-11h),Chargé
ven_415578655435645668734a5249525f32736265307834764a496843,Pharmacie Khemiri Lassaad,3 rue 10236 Cité Avicenne 2066 Tunisia,36.7608942,10.1865762,Nord-Est,6.72,4,Friday,Vendredi,48.0,84.0,75.0,11,Matin (8-11h),Chargé
ven_415578655435645668734a5249525f32736265307834764a496843,Pharmacie Khemiri Lassaad,3 rue 10236 Cité Avicenne 2066 Tunisia,36.7608942,10.1865762,Nord-Est,6.72,4,Friday,Vendredi,48.0,84.0,85.0,12,Midi (12-13h),Très chargé
ven_415578655435645668734a5249525f32736265307834764a496843,Pharmacie Khemiri Lassaad,3 rue 10236 Cité Avicenne 2066 Tunisia,36.7608942,10.1865762,Nord-Est,6.72,4,Friday,Vendredi,48.0,84.0,65.0,13,Midi (12-13h),Chargé
ven_415578655435645668734a5249525f32736265307834764a496843,Pharmacie Khemiri Lassaad,3 rue 10236 Cité Avicenne 2066 Tunisia,36.7608942,10.1865762,Nord-Est,6.72,4,Friday,Vendredi,48.0,84.0,0.0,14,Après-midi (14-17h),Trop calme (fermé?)
ven_415578655435645668734a5249525f32736265307834764a496843,Pharmacie Khemiri Lassaad,3 rue 10236 Cité Avicenne 2066 Tunisia,36.7608942,10.1865762,Nord-Est,6.72,4,Friday,Vendredi,48.0,84.0,0.0,15,Après-midi (14-17h),Trop calme (fermé?)
ven_415578655435645668734a5249525f32736265307834764a496843,Pharmacie Khemiri Lassaad,3 rue 10236 Cité Avicenne 2066 Tunisia,36.7608942,10.1865762,Nord-Est,6.72,4,Friday,Vendredi,48.0,84.0,0.0,16,Après-midi (14-17h),Trop calme (fermé?)
ven_415578655435645668734a5249525f32736265307834764a496843,Pharmacie Khemiri Lassaad,3 rue 10236 Cité Avicenne 2066 Tunisia,36.7608942,10.1865762,Nord-Est,6.72,4,Friday,Vendredi,48.0,84.0,0.0,17,Après-midi (14-17h),Trop calme (fermé?)
ven_415578655435645668734a5249525f32736265307834764a496843,Pharmacie Khemiri Lassaad,3 rue 10236 Cité Avicenne 2066 Tunisia,36.7608942,10.1865762,Nord-Est,6.72,4,Friday,Vendredi,48.0,84.0,0.0,18,Soir (18-20h),Trop calme (fermé?)
ven_415578655435645668734a5249525f32736265307834764a496843,Pharmacie Khemiri Lassaad,3 rue 10236 Cité Avicenne 2066 Tunisia,36.7608942,10.1865762,Nord-Est,6.72,4,Friday,Vendredi,48.0,84.0,0.0,19,Soir (18-20h),Trop calme (fermé?)
ven_415578655435645668734a5249525f32736265307834764a496843,Pharmacie Khemiri Lassaad,3 rue 10236 Cité Avicenne 2066 Tunisia,36.7608942,10.1865762,Nord-Est,6.72,4,Friday,Vendredi,48.0,84.0,0.0,20,Soir (18-20h),Trop calme (fermé?)
ven_415578655435645668734a5249525f32736265307834764a496843,Pharmacie Khemiri Lassaad,3 rue 10236 Cité Avicenne 2066 Tunisia,36.7608942,10.1865762,Nord-Est,6.72,4,Friday,Vendredi,48.0,84.0,0.0,21,Soirée (21-23h),Trop calme (fermé?)
ven_415578655435645668734a5249525f32736265307834764a496843,Pharmacie Khemiri Lassaad,3 rue 10236 Cité Avicenne 2066 Tunisia,36.7608942,10.1865762,Nord-Est,6.72,4,Friday,Vendredi,48.0,84.0,0.0,22,Soirée (21-23h),Trop calme (fermé?)
ven_415578655435645668734a5249525f32736265307834764a496843,Pharmacie Khemiri Lassaad,3 rue 10236 Cité Avicenne 2066 Tunisia,36.7608942,10.1865762,Nord-Est,6.72,4,Friday,Vendredi,48.0,84.0,0.0,23,Soirée (21-23h),Trop calme (fermé?)
ven_415578655435645668734a5249525f32736265307834764a496843,Pharmacie Khemiri Lassaad,3 rue 10236 Cité Avicenne 2066 Tunisia,36.7608942,10.1865762,Nord-Est,6.72,5,Saturday,Samedi,45.0,53.0,0.0,0,Nuit (0-7h),Trop calme (fermé?)
ven_415578655435645668734a5249525f32736265307834764a496843,Pharmacie Khemiri Lassaad,3 rue 10236 Cité Avicenne 2066 Tunisia,36.7608942,10.1865762,Nord-Est,6.72,5,Saturday,Samedi,45.0,53.0,0.0,1,Nuit (0-7h),Trop calme (fermé?)
ven_415578655435645668734a5249525f32736265307834764a496843,Pharmacie Khemiri Lassaad,3 rue 10236 Cité Avicenne 2066 Tunisia,36.7608942,10.1865762,Nord-Est,6.72,5,Saturday,Samedi,45.0,53.0,45.0,2,Nuit (0-7h),Optimal
ven_415578655435645668734a5249525f32736265307834764a496843,Pharmacie Khemiri Lassaad,3 rue 10236 Cité Avicenne 2066 Tunisia,36.7608942,10.1865762,Nord-Est,6.72,5,Saturday,Samedi,45.0,53.0,45.0,3,Nuit (0-7h),Optimal
ven_415578655435645668734a5249525f32736265307834764a496843,Pharmacie Khemiri Lassaad,3 rue 10236 Cité Avicenne 2066 Tunisia,36.7608942,10.1865762,Nord-Est,6.72,5,Saturday,Samedi,45.0,53.0,55.0,4,Nuit (0-7h),Chargé
ven_415578655435645668734a5249525f32736265307834764a496843,Pharmacie Khemiri Lassaad,3 rue 10236 Cité Avicenne 2066 Tunisia,36.7608942,10.1865762,Nord-Est,6.72,5,Saturday,Samedi,45.0,53.0,50.0,5,Nuit (0-7h),Optimal
ven_415578655435645668734a5249525f32736265307834764a496843,Pharmacie Khemiri Lassaad,3 rue 10236 Cité Avicenne 2066 Tunisia,36.7608942,10.1865762,Nord-Est,6.72,5,Saturday,Samedi,45.0,53.0,30.0,6,Nuit (0-7h),Optimal
ven_415578655435645668734a5249525f32736265307834764a496843,Pharmacie Khemiri Lassaad,3 rue 10236 Cité Avicenne 2066 Tunisia,36.7608942,10.1865762,Nord-Est,6.72,5,Saturday,Samedi,45.0,53.0,0.0,7,Nuit (0-7h),Trop calme (fermé?)
ven_415578655435645668734a5249525f32736265307834764a496843,Pharmacie Khemiri Lassaad,3 rue 10236 Cité Avicenne 2066 Tunisia,36.7608942,10.1865762,Nord-Est,6.72,5,Saturday,Samedi,45.0,53.0,0.0,8,Matin (8-11h),Trop calme (fermé?)
ven_415578655435645668734a5249525f32736265307834764a496843,Pharmacie Khemiri Lassaad,3 rue 10236 Cité Avicenne 2066 Tunisia,36.7608942,10.1865762,Nord-Est,6.72,5,Saturday,Samedi,45.0,53.0,0.0,9,Matin (8-11h),Trop calme (fermé?)
ven_415578655435645668734a5249525f32736265307834764a496843,Pharmacie Khemiri Lassaad,3 rue 10236 Cité Avicenne 2066 Tunisia,36.7608942,10.1865762,Nord-Est,6.72,5,Saturday,Samedi,45.0,53.0,0.0,10,Matin (8-11h),Trop calme (fermé?)
ven_415578655435645668734a5249525f32736265307834764a496843,Pharmacie Khemiri Lassaad,3 rue 10236 Cité Avicenne 2066 Tunisia,36.7608942,10.1865762,Nord-Est,6.72,5,Saturday,Samedi,45.0,53.0,0.0,11,Matin (8-11h),Trop calme (fermé?)
ven_415578655435645668734a5249525f32736265307834764a496843,Pharmacie Khemiri Lassaad,3 rue 10236 Cité Avicenne 2066 Tunisia,36.7608942,10.1865762,Nord-Est,6.72,5,Saturday,Samedi,45.0,53.0,0.0,12,Midi (12-13h),Trop calme (fermé?)
ven_415578655435645668734a5249525f32736265307834764a496843,Pharmacie Khemiri Lassaad,3 rue 10236 Cité Avicenne 2066 Tunisia,36.7608942,10.1865762,Nord-Est,6.72,5,Saturday,Samedi,45.0,53.0,0.0,13,Midi (12-13h),Trop calme (fermé?)
ven_415578655435645668734a5249525f32736265307834764a496843,Pharmacie Khemiri Lassaad,3 rue 10236 Cité Avicenne 2066 Tunisia,36.7608942,10.1865762,Nord-Est,6.72,5,Saturday,Samedi,45.0,53.0,0.0,14,Après-midi (14-17h),Trop calme (fermé?)
ven_415578655435645668734a5249525f32736265307834764a496843,Pharmacie Khemiri Lassaad,3 rue 10236 Cité Avicenne 2066 Tunisia,36.7608942,10.1865762,Nord-Est,6.72,5,Saturday,Samedi,45.0,53.0,0.0,15,Après-midi (14-17h),Trop calme (fermé?)
ven_415578655435645668734a5249525f32736265307834764a496843,Pharmacie Khemiri Lassaad,3 rue 10236 Cité Avicenne 2066 Tunisia,36.7608942,10.1865762,Nord-Est,6.72,5,Saturday,Samedi,45.0,53.0,0.0,16,Après-midi (14-17h),Trop calme (fermé?)
ven_415578655435645668734a5249525f32736265307834764a496843,Pharmacie Khemiri Lassaad,3 rue 10236 Cité Avicenne 2066 Tunisia,36.7608942,10.1865762,Nord-Est,6.72,5,Saturday,Samedi,45.0,53.0,0.0,17,Après-midi (14-17h),Trop calme (fermé?)
ven_415578655435645668734a5249525f32736265307834764a496843,Pharmacie Khemiri Lassaad,3 rue 10236 Cité Avicenne 2066 Tunisia,36.7608942,10.1865762,Nord-Est,6.72,5,Saturday,Samedi,45.0,53.0,0.0,18,Soir (18-20h),Trop calme (fermé?)
ven_415578655435645668734a5249525f32736265307834764a496843,Pharmacie Khemiri Lassaad,3 rue 10236 Cité Avicenne 2066 Tunisia,36.7608942,10.1865762,Nord-Est,6.72,5,Saturday,Samedi,45.0,53.0,0.0,19,Soir (18-20h),Trop calme (fermé?)
ven_415578655435645668734a5249525f32736265307834764a496843,Pharmacie Khemiri Lassaad,3 rue 10236 Cité Avicenne 2066 Tunisia,36.7608942,10.1865762,Nord-Est,6.72,5,Saturday,Samedi,45.0,53.0,0.0,20,Soir (18-20h),Trop calme (fermé?)
ven_415578655435645668734a5249525f32736265307834764a496843,Pharmacie Khemiri Lassaad,3 rue 10236 Cité Avicenne 2066 Tunisia,36.7608942,10.1865762,Nord-Est,6.72,5,Saturday,Samedi,45.0,53.0,0.0,21,Soirée (21-23h),Trop calme (fermé?)
ven_415578655435645668734a5249525f32736265307834764a496843,Pharmacie Khemiri Lassaad,3 rue 10236 Cité Avicenne 2066 Tunisia,36.7608942,10.1865762,Nord-Est,6.72,5,Saturday,Samedi,45.0,53.0,0.0,22,Soirée (21-23h),Trop calme (fermé?)
ven_415578655435645668734a5249525f32736265307834764a496843,Pharmacie Khemiri Lassaad,3 rue 10236 Cité Avicenne 2066 Tunisia,36.7608942,10.1865762,Nord-Est,6.72,5,Saturday,Samedi,45.0,53.0,0.0,23,Soirée (21-23h),Trop calme (fermé?)
ven_415578655435645668734a5249525f32736265307834764a496843,Pharmacie Khemiri Lassaad,3 rue 10236 Cité Avicenne 2066 Tunisia,36.7608942,10.1865762,Nord-Est,6.72,6,Sunday,Dimanche,59.0,96.0,0.0,0,Nuit (0-7h),Trop calme (fermé?)
ven_415578655435645668734a5249525f32736265307834764a496843,Pharmacie Khemiri Lassaad,3 rue 10236 Cité Avicenne 2066 Tunisia,36.7608942,10.1865762,Nord-Est,6.72,6,Sunday,Dimanche,59.0,96.0,0.0,1,Nuit (0-7h),Trop calme (fermé?)
ven_415578655435645668734a5249525f32736265307834764a496843,Pharmacie Khemiri Lassaad,3 rue 10236 Cité Avicenne 2066 Tunisia,36.7608942,10.1865762,Nord-Est,6.72,6,Sunday,Dimanche,59.0,96.0,40.0,2,Nuit (0-7h),Optimal
ven_415578655435645668734a5249525f32736265307834764a496843,Pharmacie Khemiri Lassaad,3 rue 10236 Cité Avicenne 2066 Tunisia,36.7608942,10.1865762,Nord-Est,6.72,6,Sunday,Dimanche,59.0,96.0,45.0,3,Nuit (0-7h),Optimal
ven_415578655435645668734a5249525f32736265307834764a496843,Pharmacie Khemiri Lassaad,3 rue 10236 Cité Avicenne 2066 Tunisia,36.7608942,10.1865762,Nord-Est,6.72,6,Sunday,Dimanche,59.0,96.0,60.0,4,Nuit (0-7h),Chargé
ven_415578655435645668734a5249525f32736265307834764a496843,Pharmacie Khemiri Lassaad,3 rue 10236 Cité Avicenne 2066 Tunisia,36.7608942,10.1865762,Nord-Est,6.72,6,Sunday,Dimanche,59.0,96.0,65.0,5,Nuit (0-7h),Chargé
ven_415578655435645668734a5249525f32736265307834764a496843,Pharmacie Khemiri Lassaad,3 rue 10236 Cité Avicenne 2066 Tunisia,36.7608942,10.1865762,Nord-Est,6.72,6,Sunday,Dimanche,59.0,96.0,55.0,6,Nuit (0-7h),Chargé
ven_415578655435645668734a5249525f32736265307834764a496843,Pharmacie Khemiri Lassaad,3 rue 10236 Cité Avicenne 2066 Tunisia,36.7608942,10.1865762,Nord-Est,6.72,6,Sunday,Dimanche,59.0,96.0,50.0,7,Nuit (0-7h),Optimal
ven_415578655435645668734a5249525f32736265307834764a496843,Pharmacie Khemiri Lassaad,3 rue 10236 Cité Avicenne 2066 Tunisia,36.7608942,10.1865762,Nord-Est,6.72,6,Sunday,Dimanche,59.0,96.0,45.0,8,Matin (8-11h),Optimal
ven_415578655435645668734a5249525f32736265307834764a496843,Pharmacie Khemiri Lassaad,3 rue 10236 Cité Avicenne 2066 Tunisia,36.7608942,10.1865762,Nord-Est,6.72,6,Sunday,Dimanche,59.0,96.0,45.0,9,Matin (8-11h),Optimal
ven_415578655435645668734a5249525f32736265307834764a496843,Pharmacie Khemiri Lassaad,3 rue 10236 Cité Avicenne 2066 Tunisia,36.7608942,10.1865762,Nord-Est,6.72,6,Sunday,Dimanche,59.0,96.0,50.0,10,Matin (8-11h),Optimal
ven_415578655435645668734a5249525f32736265307834764a496843,Pharmacie Khemiri Lassaad,3 rue 10236 Cité Avicenne 2066 Tunisia,36.7608942,10.1865762,Nord-Est,6.72,6,Sunday,Dimanche,59.0,96.0,70.0,11,Matin (8-11h),Chargé
ven_415578655435645668734a5249525f32736265307834764a496843,Pharmacie Khemiri Lassaad,3 rue 10236 Cité Avicenne 2066 Tunisia,36.7608942,10.1865762,Nord-Est,6.72,6,Sunday,Dimanche,59.0,96.0,85.0,12,Midi (12-13h),Très chargé
ven_415578655435645668734a5249525f32736265307834764a496843,Pharmacie Khemiri Lassaad,3 rue 10236 Cité Avicenne 2066 Tunisia,36.7608942,10.1865762,Nord-Est,6.72,6,Sunday,Dimanche,59.0,96.0,95.0,13,Midi (12-13h),Très chargé
ven_415578655435645668734a5249525f32736265307834764a496843,Pharmacie Khemiri Lassaad,3 rue 10236 Cité Avicenne 2066 Tunisia,36.7608942,10.1865762,Nord-Est,6.72,6,Sunday,Dimanche,59.0,96.0,0.0,14,Après-midi (14-17h),Trop calme (fermé?)
ven_415578655435645668734a5249525f32736265307834764a496843,Pharmacie Khemiri Lassaad,3 rue 10236 Cité Avicenne 2066 Tunisia,36.7608942,10.1865762,Nord-Est,6.72,6,Sunday,Dimanche,59.0,96.0,0.0,15,Après-midi (14-17h),Trop calme (fermé?)
ven_415578655435645668734a5249525f32736265307834764a496843,Pharmacie Khemiri Lassaad,3 rue 10236 Cité Avicenne 2066 Tunisia,36.7608942,10.1865762,Nord-Est,6.72,6,Sunday,Dimanche,59.0,96.0,0.0,16,Après-midi (14-17h),Trop calme (fermé?)
ven_415578655435645668734a5249525f32736265307834764a496843,Pharmacie Khemiri Lassaad,3 rue 10236 Cité Avicenne 2066 Tunisia,36.7608942,10.1865762,Nord-Est,6.72,6,Sunday,Dimanche,59.0,96.0,0.0,17,Après-midi (14-17h),Trop calme (fermé?)
ven_415578655435645668734a5249525f32736265307834764a496843,Pharmacie Khemiri Lassaad,3 rue 10236 Cité Avicenne 2066 Tunisia,36.7608942,10.1865762,Nord-Est,6.72,6,Sunday,Dimanche,59.0,96.0,0.0,18,Soir (18-20h),Trop calme (fermé?)
ven_415578655435645668734a5249525f32736265307834764a496843,Pharmacie Khemiri Lassaad,3 rue 10236 Cité Avicenne 2066 Tunisia,36.7608942,10.1865762,Nord-Est,6.72,6,Sunday,Dimanche,59.0,96.0,0.0,19,Soir (18-20h),Trop calme (fermé?)
ven_415578655435645668734a5249525f32736265307834764a496843,Pharmacie Khemiri Lassaad,3 rue 10236 Cité Avicenne 2066 Tunisia,36.7608942,10.1865762,Nord-Est,6.72,6,Sunday,Dimanche,59.0,96.0,0.0,20,Soir (18-20h),Trop calme (fermé?)
ven_415578655435645668734a5249525f32736265307834764a496843,Pharmacie Khemiri Lassaad,3 rue 10236 Cité Avicenne 2066 Tunisia,36.7608942,10.1865762,Nord-Est,6.72,6,Sunday,Dimanche,59.0,96.0,0.0,21,Soirée (21-23h),Trop calme (fermé?)
ven_415578655435645668734a5249525f32736265307834764a496843,Pharmacie Khemiri Lassaad,3 rue 10236 Cité Avicenne 2066 Tunisia,36.7608942,10.1865762,Nord-Est,6.72,6,Sunday,Dimanche,59.0,96.0,0.0,22,Soirée (21-23h),Trop calme (fermé?)
ven_415578655435645668734a5249525f32736265307834764a496843,Pharmacie Khemiri Lassaad,3 rue 10236 Cité Avicenne 2066 Tunisia,36.7608942,10.1865762,Nord-Est,6.72,6,Sunday,Dimanche,59.0,96.0,0.0,23,Soirée (21-23h),Trop calme (fermé?)
ven_41656c3749644a4a534b4e5249525f325558374c6955624a496843,Pharmacie du nuit,Mégrine Tunisia,36.7699737,10.2332015,Nord-Est,8.11,0,Monday,Lundi,27.0,94.0,0.0,0,Nuit (0-7h),Trop calme (fermé?)
ven_41656c3749644a4a534b4e5249525f325558374c6955624a496843,Pharmacie du nuit,Mégrine Tunisia,36.7699737,10.2332015,Nord-Est,8.11,0,Monday,Lundi,27.0,94.0,0.0,1,Nuit (0-7h),Trop calme (fermé?)
ven_41656c3749644a4a534b4e5249525f325558374c6955624a496843,Pharmacie du nuit,Mégrine Tunisia,36.7699737,10.2332015,Nord-Est,8.11,0,Monday,Lundi,27.0,94.0,0.0,2,Nuit (0-7h),Trop calme (fermé?)
ven_41656c3749644a4a534b4e5249525f325558374c6955624a496843,Pharmacie du nuit,Mégrine Tunisia,36.7699737,10.2332015,Nord-Est,8.11,0,Monday,Lundi,27.0,94.0,0.0,3,Nuit (0-7h),Trop calme (fermé?)
ven_41656c3749644a4a534b4e5249525f325558374c6955624a496843,Pharmacie du nuit,Mégrine Tunisia,36.7699737,10.2332015,Nord-Est,8.11,0,Monday,Lundi,27.0,94.0,0.0,4,Nuit (0-7h),Trop calme (fermé?)
ven_41656c3749644a4a534b4e5249525f325558374c6955624a496843,Pharmacie du nuit,Mégrine Tunisia,36.7699737,10.2332015,Nord-Est,8.11,0,Monday,Lundi,27.0,94.0,0.0,5,Nuit (0-7h),Trop calme (fermé?)
ven_41656c3749644a4a534b4e5249525f325558374c6955624a496843,Pharmacie du nuit,Mégrine Tunisia,36.7699737,10.2332015,Nord-Est,8.11,0,Monday,Lundi,27.0,94.0,0.0,6,Nuit (0-7h),Trop calme (fermé?)
ven_41656c3749644a4a534b4e5249525f325558374c6955624a496843,Pharmacie du nuit,Mégrine Tunisia,36.7699737,10.2332015,Nord-Est,8.11,0,Monday,Lundi,27.0,94.0,0.0,7,Nuit (0-7h),Trop calme (fermé?)
ven_41656c3749644a4a534b4e5249525f325558374c6955624a496843,Pharmacie du nuit,Mégrine Tunisia,36.7699737,10.2332015,Nord-Est,8.11,0,Monday,Lundi,27.0,94.0,0.0,8,Matin (8-11h),Trop calme (fermé?)
ven_41656c3749644a4a534b4e5249525f325558374c6955624a496843,Pharmacie du nuit,Mégrine Tunisia,36.7699737,10.2332015,Nord-Est,8.11,0,Monday,Lundi,27.0,94.0,0.0,9,Matin (8-11h),Trop calme (fermé?)
ven_41656c3749644a4a534b4e5249525f325558374c6955624a496843,Pharmacie du nuit,Mégrine Tunisia,36.7699737,10.2332015,Nord-Est,8.11,0,Monday,Lundi,27.0,94.0,0.0,10,Matin (8-11h),Trop calme (fermé?)
ven_41656c3749644a4a534b4e5249525f325558374c6955624a496843,Pharmacie du nuit,Mégrine Tunisia,36.7699737,10.2332015,Nord-Est,8.11,0,Monday,Lundi,27.0,94.0,0.0,11,Matin (8-11h),Trop calme (fermé?)
ven_41656c3749644a4a534b4e5249525f325558374c6955624a496843,Pharmacie du nuit,Mégrine Tunisia,36.7699737,10.2332015,Nord-Est,8.11,0,Monday,Lundi,27.0,94.0,0.0,12,Midi (12-13h),Trop calme (fermé?)
ven_41656c3749644a4a534b4e5249525f325558374c6955624a496843,Pharmacie du nuit,Mégrine Tunisia,36.7699737,10.2332015,Nord-Est,8.11,0,Monday,Lundi,27.0,94.0,45.0,13,Midi (12-13h),Optimal
ven_41656c3749644a4a534b4e5249525f325558374c6955624a496843,Pharmacie du nuit,Mégrine Tunisia,36.7699737,10.2332015,Nord-Est,8.11,0,Monday,Lundi,27.0,94.0,60.0,14,Après-midi (14-17h),Chargé
ven_41656c3749644a4a534b4e5249525f325558374c6955624a496843,Pharmacie du nuit,Mégrine Tunisia,36.7699737,10.2332015,Nord-Est,8.11,0,Monday,Lundi,27.0,94.0,95.0,15,Après-midi (14-17h),Très chargé
ven_41656c3749644a4a534b4e5249525f325558374c6955624a496843,Pharmacie du nuit,Mégrine Tunisia,36.7699737,10.2332015,Nord-Est,8.11,0,Monday,Lundi,27.0,94.0,80.0,16,Après-midi (14-17h),Très chargé
ven_41656c3749644a4a534b4e5249525f325558374c6955624a496843,Pharmacie du nuit,Mégrine Tunisia,36.7699737,10.2332015,Nord-Est,8.11,0,Monday,Lundi,27.0,94.0,80.0,17,Après-midi (14-17h),Très chargé
ven_41656c3749644a4a534b4e5249525f325558374c6955624a496843,Pharmacie du nuit,Mégrine Tunisia,36.7699737,10.2332015,Nord-Est,8.11,0,Monday,Lundi,27.0,94.0,65.0,18,Soir (18-20h),Chargé
ven_41656c3749644a4a534b4e5249525f325558374c6955624a496843,Pharmacie du nuit,Mégrine Tunisia,36.7699737,10.2332015,Nord-Est,8.11,0,Monday,Lundi,27.0,94.0,50.0,19,Soir (18-20h),Optimal
ven_41656c3749644a4a534b4e5249525f325558374c6955624a496843,Pharmacie du nuit,Mégrine Tunisia,36.7699737,10.2332015,Nord-Est,8.11,0,Monday,Lundi,27.0,94.0,35.0,20,Soir (18-20h),Optimal
ven_41656c3749644a4a534b4e5249525f325558374c6955624a496843,Pharmacie du nuit,Mégrine Tunisia,36.7699737,10.2332015,Nord-Est,8.11,0,Monday,Lundi,27.0,94.0,40.0,21,Soirée (21-23h),Optimal
ven_41656c3749644a4a534b4e5249525f325558374c6955624a496843,Pharmacie du nuit,Mégrine Tunisia,36.7699737,10.2332015,Nord-Est,8.11,0,Monday,Lundi,27.0,94.0,50.0,22,Soirée (21-23h),Optimal
ven_41656c3749644a4a534b4e5249525f325558374c6955624a496843,Pharmacie du nuit,Mégrine Tunisia,36.7699737,10.2332015,Nord-Est,8.11,0,Monday,Lundi,27.0,94.0,40.0,23,Soirée (21-23h),Optimal
